,date,open,high,low,close,tick_volume,spread,real_volume
6562,6/27/2017 18:30,14567,14591,14546,14575,1028,0,0
6563,6/27/2017 17:30,14557,14613,14555,14567,1144,0,0
6564,6/27/2017 16:30,14522,14607,14480,14554,1331,0,0
6565,6/26/2017 22:30,14596,14606,14568,14577,560,0,0
6566,6/26/2017 21:30,14582,14605,14570,14596,964,0,0
6567,6/26/2017 20:30,14627,14640,14574,14584,963,0,0
6568,6/26/2017 19:30,14570,14647,14570,14626,1013,0,0
6569,6/26/2017 18:30,14583,14596,14539,14570,1169,0,0
6570,6/26/2017 17:30,14748,14752,14562,14583,1340,0,0
6571,6/26/2017 16:30,14740,14826,14711,14748,1293,0,0
6572,6/23/2017 22:30,14626,14673,14626,14628,482,0,0
6573,6/23/2017 21:30,14684,14690,14620,14628,895,0,0
6574,6/23/2017 20:30,14684,14715,14681,14686,831,0,0
6575,6/23/2017 19:30,14690,14702,14663,14686,785,0,0
6576,6/23/2017 18:30,14632,14689,14621,14689,885,0,0
6577,6/23/2017 17:30,14571,14638,14571,14631,988,0,0
6578,6/23/2017 16:30,14520,14588,14515,14571,1203,0,0
6579,6/22/2017 22:30,14604,14613,14552,14561,485,0,0
6580,6/22/2017 21:30,14630,14643,14599,14606,760,0,0
6581,6/22/2017 20:30,14626,14651,14624,14631,759,0,0
6582,6/22/2017 19:30,14554,14668,14546,14631,965,0,0
6583,6/22/2017 18:30,14541,14557,14515,14554,971,0,0
6584,6/22/2017 17:30,14524,14578,14511,14542,1065,0,0
6585,6/22/2017 16:30,14585,14593,14512,14527,1235,0,0
6586,6/21/2017 22:30,14600,14605,14570,14593,492,0,0
6587,6/21/2017 21:30,14550,14606,14549,14601,951,0,0
6588,6/21/2017 20:30,14548,14565,14526,14551,994,0,0
6589,6/21/2017 19:30,14547,14568,14530,14549,1043,0,0
6590,6/21/2017 18:30,14542,14573,14525,14546,944,0,0
6591,6/21/2017 17:30,14512,14576,14510,14543,1087,0,0
6592,6/21/2017 16:30,14538,14563,14460,14512,1200,0,0
6593,6/20/2017 22:30,14550,14552,14496,14498,546,0,0
6594,6/20/2017 21:30,14541,14594,14521,14551,976,0,0
6595,6/20/2017 20:30,14531,14570,14521,14545,858,0,0
6596,6/20/2017 19:30,14515,14538,14504,14530,862,0,0
6597,6/20/2017 18:30,14511,14572,14500,14517,1063,0,0
6598,6/20/2017 17:30,14538,14604,14501,14509,1162,0,0
6599,6/20/2017 16:30,14640,14642,14526,14537,1271,0,0
6600,6/19/2017 22:30,14605,14652,14594,14628,445,0,0
6601,6/19/2017 21:30,14630,14630,14593,14605,912,0,0
6602,6/19/2017 20:30,14634,14673,14621,14630,947,0,0
6603,6/19/2017 19:30,14586,14637,14570,14635,838,0,0
6604,6/19/2017 18:30,14592,14605,14562,14585,886,0,0
6605,6/19/2017 17:30,14596,14618,14560,14593,1089,0,0
6606,6/19/2017 16:30,14379,14602,14370,14596,1321,0,0
6607,6/16/2017 22:30,14257,14270,14219,14225,537,0,0
6608,6/16/2017 21:30,14325,14335,14255,14262,865,0,0
6609,6/16/2017 20:30,14290,14349,14271,14324,975,0,0
6610,6/16/2017 19:30,14336,14339,14270,14290,1044,0,0
6611,6/16/2017 18:30,14338,14360,14316,14337,1087,0,0
6612,6/16/2017 17:30,14368,14379,14300,14341,1179,0,0
6613,6/16/2017 16:30,14342,14448,14336,14367,1334,0,0
6614,6/15/2017 22:30,14435,14445,14377,14428,529,0,0
6615,6/15/2017 21:30,14393,14447,14371,14437,1020,0,0
6616,6/15/2017 20:30,14362,14410,14341,14395,963,0,0
6617,6/15/2017 19:30,14343,14401,14324,14365,971,0,0
6618,6/15/2017 18:30,14343,14343,14293,14342,1036,0,0
6619,6/15/2017 17:30,14255,14358,14227,14340,1163,0,0
6620,6/15/2017 16:30,14326,14414,14219,14261,1290,0,0
6621,6/14/2017 22:30,14439,14530,14418,14511,600,0,0
6622,6/14/2017 21:30,14551,14557,14385,14441,1298,0,0
6623,6/14/2017 20:30,14573,14611,14519,14557,1083,0,0
6624,6/14/2017 19:30,14560,14586,14547,14574,894,0,0
6625,6/14/2017 18:30,14557,14616,14540,14561,952,0,0
6626,6/14/2017 17:30,14578,14602,14538,14557,1109,0,0
6627,6/14/2017 16:30,14710,14719,14576,14576,1224,0,0
6628,6/13/2017 22:30,14657,14688,14638,14647,548,0,0
6629,6/13/2017 21:30,14619,14660,14609,14660,995,0,0
6630,6/13/2017 20:30,14635,14636,14576,14619,1087,0,0
6631,6/13/2017 19:30,14608,14653,14607,14633,1020,0,0
6632,6/13/2017 18:30,14596,14637,14553,14611,1170,0,0
6633,6/13/2017 17:30,14623,14656,14514,14591,1270,0,0
6634,6/13/2017 16:30,14715,14738,14592,14622,1303,0,0
6635,6/12/2017 22:30,14420,14539,14397,14536,623,0,0
6636,6/12/2017 21:30,14360,14466,14351,14424,1219,0,0
6637,6/12/2017 20:30,14414,14423,14340,14361,1134,0,0
6638,6/12/2017 19:30,14410,14449,14335,14414,1248,0,0
6639,6/12/2017 18:30,14544,14560,14392,14413,1316,0,0
6640,6/12/2017 17:30,14406,14603,14366,14545,1468,0,0
6641,6/12/2017 16:30,14448,14480,14270,14404,1477,0,0
6642,6/9/2017 22:30,14900,14901,14749,14865,743,0,0
6643,6/9/2017 21:30,14951,14954,14600,14899,1469,0,0
6644,6/9/2017 20:30,15050,15067,14879,14953,1373,0,0
6645,6/9/2017 19:30,15223,15226,15008,15050,1390,0,0
6646,6/9/2017 18:30,15380,15399,15210,15220,1172,0,0
6647,6/9/2017 17:30,15501,15514,15375,15381,1008,0,0
6648,6/9/2017 16:30,15499,15517,15441,15500,1163,0,0
6649,6/8/2017 22:30,15490,15512,15481,15493,450,0,0
6650,6/8/2017 21:30,15458,15491,15453,15488,902,0,0
6651,6/8/2017 20:30,15471,15488,15457,15460,796,0,0
6652,6/8/2017 19:30,15496,15506,15470,15472,757,0,0
6653,6/8/2017 18:30,15500,15517,15489,15498,905,0,0
6654,6/8/2017 17:30,15458,15517,15455,15501,1078,0,0
6655,6/8/2017 16:30,15537,15546,15440,15460,1253,0,0
6656,6/7/2017 22:30,15526,15553,15519,15534,488,0,0
6657,6/7/2017 21:30,15526,15544,15512,15527,868,0,0
6658,6/7/2017 20:30,15527,15556,15509,15524,836,0,0
6659,6/7/2017 19:30,15506,15530,15447,15527,897,0,0
6660,6/7/2017 18:30,15531,15549,15503,15508,882,0,0
6661,6/7/2017 17:30,15549,15563,15495,15533,1031,0,0
